STORER,LOT,ITEMNUMBER,STORERLOT,DOCUMENTNUMBER,STARTDATE,STARTTIME,COMPLETIONDATE,COMPLETIONTIME,COMPLETEDBY,PALLET,DOCUMENTDESCRIPTION,REASON,FULLDESCRIPTION,CUSTOMERNAME,FROMTO,QUANTITY,INNERPACK,CREATEDATE,CREATETIME,UMIID,CASES
"001859","0883510   ","TM438                    ","3067                ","0318803   ","2023-10-06","10.03.36","2023-10-06","10.03.55","CARLOSG   ","0883510-05  ","Pick                          ",,"Sprout Organics Toddler Meal Pasta and Veggie Sauce 5 oz                                            ","Sprout Foods, Inc             ","From: B019       To: STG032    ",-240     ,1      ,"2023-10-06","10.03.36",1      ,1.00       
"001730","0898523   ","027556585713             ","                    ","0006229   ","2023-10-06","10.04.56","2023-10-06","10.04.56","BRADYRF   ","0898523-09  ","Cycle Count                   ","Cycle Count Differences       ","SM KIDS 3PK GOGGLES 99E                                                                             ","Speedo C/O Dawson Logistics   ","From: U149       To: U149      ",1        ,1      ,"2023-10-06","10.04.56",0      ,1.00       
"001730","0898523   ","027556585713             ","                    ","0006229   ","2023-10-06","10.05.06","2023-10-06","10.05.06","BRADYRF   ","0898523-10  ","Cycle Count                   ","Cycle Count Differences       ","SM KIDS 3PK GOGGLES 99E                                                                             ","Speedo C/O Dawson Logistics   ","From: U149       To: U149      ",1        ,1      ,"2023-10-06","10.05.06",0      ,1.00       
"001730","0898523   ","027556585713             ","                    ","0006229   ","2023-10-06","10.05.12","2023-10-06","10.05.12","BRADYRF   ","0898523-11  ","Cycle Count                   ","Cycle Count Differences       ","SM KIDS 3PK GOGGLES 99E                                                                             ","Speedo C/O Dawson Logistics   ","From: U149       To: U149      ",1        ,1      ,"2023-10-06","10.05.12",0      ,1.00       
"001859","0955384   ","SNK865                   ","3208                ","0998414   ","2023-10-06","10.05.08","2023-10-06","10.05.14","CARLOS    ","0955384-11  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A004       To: B033      ",204      ,1      ,"2023-10-06","10.05.14",0      ,1.00       
"001730","0898523   ","027556585713             ","                    ","0006229   ","2023-10-06","10.05.15","2023-10-06","10.05.15","BRADYRF   ","0898523-12  ","Cycle Count                   ","Cycle Count Differences       ","SM KIDS 3PK GOGGLES 99E                                                                             ","Speedo C/O Dawson Logistics   ","From: U149       To: U149      ",1        ,1      ,"2023-10-06","10.05.15",0      ,1.00       
"001730","0898523   ","027556585713             ","                    ","0006229   ","2023-10-06","10.05.18","2023-10-06","10.05.18","BRADYRF   ","0898523-13  ","Cycle Count                   ","Cycle Count Differences       ","SM KIDS 3PK GOGGLES 99E                                                                             ","Speedo C/O Dawson Logistics   ","From: U149       To: U149      ",1        ,1      ,"2023-10-06","10.05.18",0      ,1.00       
"001859","0955384   ","SNK865                   ","3208                ","0998415   ","2023-10-06","10.05.18","2023-10-06","10.05.22","CARLOS    ","0955384-12  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A004       To: B033      ",204      ,1      ,"2023-10-06","10.05.22",0      ,1.00       
"001730","0898523   ","027556585713             ","                    ","0006229   ","2023-10-06","10.05.23","2023-10-06","10.05.23","BRADYRF   ","0898523-14  ","Cycle Count                   ","Cycle Count Differences       ","SM KIDS 3PK GOGGLES 99E                                                                             ","Speedo C/O Dawson Logistics   ","From: U149       To: U149      ",1        ,1      ,"2023-10-06","10.05.23",0      ,1.00       
"001730","0898523   ","027556585713             ","                    ","0006229   ","2023-10-06","10.05.27","2023-10-06","10.05.27","BRADYRF   ","0898523-15  ","Cycle Count                   ","Cycle Count Differences       ","SM KIDS 3PK GOGGLES 99E                                                                             ","Speedo C/O Dawson Logistics   ","From: U149       To: U149      ",1        ,1      ,"2023-10-06","10.05.27",0      ,1.00       
"001730","0898523   ","027556585713             ","                    ","0006229   ","2023-10-06","10.05.30","2023-10-06","10.05.30","BRADYRF   ","0898523-16  ","Cycle Count                   ","Cycle Count Differences       ","SM KIDS 3PK GOGGLES 99E                                                                             ","Speedo C/O Dawson Logistics   ","From: U149       To: U149      ",1        ,1      ,"2023-10-06","10.05.30",0      ,1.00       
"001730","0898521   ","027556585706             ","                    ","0006229   ","2023-10-06","10.05.48","2023-10-06","10.05.48","BRADYRF   ","0898521-19  ","Cycle Count                   ","Cycle Count Differences       ","SM ADULT 3PK GOGGLES 99E                                                                            ","Speedo C/O Dawson Logistics   ","From: U151       To: U151      ",1        ,1      ,"2023-10-06","10.05.48",0      ,1.00       
"001859","0932409   ","HFS244                   ","3118                ","0318668   ","2023-10-06","10.04.24","2023-10-06","10.06.07","LAURA     ","0932409-20  ","Pick                          ",,"Sprout Organics Mixed Berry and Oatmeal 6+ Months 3.5 oz                                            ","Sprout Foods, Inc             ","From: C057       To:           ",-36      ,2      ,"2023-10-06","10.04.24",1      ,18.00      
"001730","0898521   ","027556585706             ","                    ","0006229   ","2023-10-06","10.07.33","2023-10-06","10.07.33","BRADYRF   ","0898521-20  ","Cycle Count                   ","Cycle Count Differences       ","SM ADULT 3PK GOGGLES 99E                                                                            ","Speedo C/O Dawson Logistics   ","From: U151       To: U151      ",1        ,1      ,"2023-10-06","10.07.33",0      ,1.00       
"001730","0898521   ","027556585706             ","                    ","0006229   ","2023-10-06","10.07.37","2023-10-06","10.07.37","BRADYRF   ","0898521-21  ","Cycle Count                   ","Cycle Count Differences       ","SM ADULT 3PK GOGGLES 99E                                                                            ","Speedo C/O Dawson Logistics   ","From: U151       To: U151      ",1        ,1      ,"2023-10-06","10.07.37",0      ,1.00       
"001730","0898521   ","027556585706             ","                    ","0006229   ","2023-10-06","10.07.43","2023-10-06","10.07.43","BRADYRF   ","0898521-22  ","Cycle Count                   ","Cycle Count Differences       ","SM ADULT 3PK GOGGLES 99E                                                                            ","Speedo C/O Dawson Logistics   ","From: U151       To: U151      ",1        ,1      ,"2023-10-06","10.07.43",0      ,1.00       
"001730","0898521   ","027556585706             ","                    ","0006229   ","2023-10-06","10.07.48","2023-10-06","10.07.48","BRADYRF   ","0898521-23  ","Cycle Count                   ","Cycle Count Differences       ","SM ADULT 3PK GOGGLES 99E                                                                            ","Speedo C/O Dawson Logistics   ","From: U151       To: U151      ",1        ,1      ,"2023-10-06","10.07.48",0      ,1.00       
"001730","0898521   ","027556585706             ","                    ","0006229   ","2023-10-06","10.07.50","2023-10-06","10.07.50","BRADYRF   ","0898521-24  ","Cycle Count                   ","Cycle Count Differences       ","SM ADULT 3PK GOGGLES 99E                                                                            ","Speedo C/O Dawson Logistics   ","From: U151       To: U151      ",1        ,1      ,"2023-10-06","10.07.50",0      ,1.00       
"001730","0898521   ","027556585706             ","                    ","0006229   ","2023-10-06","10.07.55","2023-10-06","10.07.55","BRADYRF   ","0898521-25  ","Cycle Count                   ","Cycle Count Differences       ","SM ADULT 3PK GOGGLES 99E                                                                            ","Speedo C/O Dawson Logistics   ","From: U151       To: U151      ",1        ,1      ,"2023-10-06","10.07.55",0      ,1.00       
"001730","0898521   ","027556585706             ","                    ","0006229   ","2023-10-06","10.07.58","2023-10-06","10.07.58","BRADYRF   ","0898521-26  ","Cycle Count                   ","Cycle Count Differences       ","SM ADULT 3PK GOGGLES 99E                                                                            ","Speedo C/O Dawson Logistics   ","From: U151       To: U151      ",1        ,1      ,"2023-10-06","10.07.58",0      ,1.00       
"001730","0962378   ","196555004706             ","                    ","0006229   ","2023-10-06","10.08.31","2023-10-06","10.08.31","BRADYRF   ","0962378-01  ","Cycle Count                   ","Cycle Count Differences       ","JUNIOR 3 PACK CSC 970                                                                               ","Speedo C/O Dawson Logistics   ","From: U151       To: U151      ",1        ,1      ,"2023-10-06","10.08.31",0      ,1.00       
"001730","0962378   ","196555004706             ","                    ","0006229   ","2023-10-06","10.08.35","2023-10-06","10.08.35","BRADYRF   ","0962378-02  ","Cycle Count                   ","Cycle Count Differences       ","JUNIOR 3 PACK CSC 970                                                                               ","Speedo C/O Dawson Logistics   ","From: U151       To: U151      ",1        ,1      ,"2023-10-06","10.08.35",0      ,1.00       
"001730","0962378   ","196555004706             ","                    ","0006229   ","2023-10-06","10.08.38","2023-10-06","10.08.38","BRADYRF   ","0962378-03  ","Cycle Count                   ","Cycle Count Differences       ","JUNIOR 3 PACK CSC 970                                                                               ","Speedo C/O Dawson Logistics   ","From: U151       To: U151      ",1        ,1      ,"2023-10-06","10.08.38",0      ,1.00       
"001730","0962378   ","196555004706             ","                    ","0006229   ","2023-10-06","10.08.43","2023-10-06","10.08.43","BRADYRF   ","0962378-04  ","Cycle Count                   ","Cycle Count Differences       ","JUNIOR 3 PACK CSC 970                                                                               ","Speedo C/O Dawson Logistics   ","From: U151       To: U151      ",1        ,1      ,"2023-10-06","10.08.43",0      ,1.00       
"001730","0870465   ","196555004713             ","                    ","0006229   ","2023-10-06","10.08.50","2023-10-06","10.08.50","BRADYRF   ","0870465-08  ","Cycle Count                   ","Cycle Count Differences       ","ADULT 3 PACK CSC 971                                                                                ","Speedo C/O Dawson Logistics   ","From: U151       To: U151      ",1        ,1      ,"2023-10-06","10.08.50",0      ,1.00       
"001730","0962379   ","196555004713             ","                    ","0006229   ","2023-10-06","10.08.54","2023-10-06","10.08.54","BRADYRF   ","0962379-01  ","Cycle Count                   ","Cycle Count Differences       ","ADULT 3 PACK CSC 971                                                                                ","Speedo C/O Dawson Logistics   ","From: U151       To: U151      ",1        ,1      ,"2023-10-06","10.08.54",0      ,1.00       
"001730","0962379   ","196555004713             ","                    ","0006229   ","2023-10-06","10.08.56","2023-10-06","10.08.56","BRADYRF   ","0962379-03  ","Cycle Count                   ","Cycle Count Differences       ","ADULT 3 PACK CSC 971                                                                                ","Speedo C/O Dawson Logistics   ","From: U151       To: U151      ",1        ,1      ,"2023-10-06","10.08.56",0      ,1.00       
"001859","0955293   ","SNK865                   ","3207                ","0998416   ","2023-10-06","10.09.10","2023-10-06","10.09.16","CARLOS    ","0955293-19  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A004       To: A048      ",196      ,1      ,"2023-10-06","10.09.16",0      ,1.00       
"001859","0909398   ","HFS176                   ","3111                ","0318802   ","2023-10-06","09.59.26","2023-10-06","10.09.24","ERICKA    ","0909398-10  ","Pick                          ",,"Sprout Organics Sweet Potato Apple and Spinach 6+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: D035       To:           ",-36      ,2      ,"2023-10-06","09.59.26",1      ,18.00      
"001859","0955293   ","SNK865                   ","3207                ","0998417   ","2023-10-06","10.09.22","2023-10-06","10.09.26","CARLOS    ","0955293-16  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: B041       To: A048      ",204      ,1      ,"2023-10-06","10.09.26",0      ,1.00       
"001859","0955293   ","SNK865                   ","3207                ","0998418   ","2023-10-06","10.09.30","2023-10-06","10.09.37","CARLOS    ","0955293-13  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: B041       To: A048      ",204      ,1      ,"2023-10-06","10.09.37",0      ,1.00       
"001859","0955293   ","SNK865                   ","3207                ","0998419   ","2023-10-06","10.09.42","2023-10-06","10.09.46","CARLOS    ","0955293-12  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: B041       To: A048      ",204      ,1      ,"2023-10-06","10.09.46",0      ,1.00       
"001859","0955293   ","SNK865                   ","3207                ","0998420   ","2023-10-06","10.09.49","2023-10-06","10.09.53","CARLOS    ","0955293-11  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: B041       To: A048      ",204      ,1      ,"2023-10-06","10.09.53",0      ,1.00       
"001859","0955293   ","SNK865                   ","3207                ","0998421   ","2023-10-06","10.10.02","2023-10-06","10.10.06","CARLOS    ","0955293-06  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A002       To: A048      ",204      ,1      ,"2023-10-06","10.10.06",0      ,1.00       
"001859","0955293   ","SNK865                   ","3207                ","0998422   ","2023-10-06","10.10.08","2023-10-06","10.10.12","CARLOS    ","0955293-05  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A002       To: A048      ",204      ,1      ,"2023-10-06","10.10.12",0      ,1.00       
"001859","0955293   ","SNK865                   ","3207                ","0998423   ","2023-10-06","10.10.16","2023-10-06","10.10.21","CARLOS    ","0955293-08  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: B041       To: A048      ",204      ,1      ,"2023-10-06","10.10.21",0      ,1.00       
"001859","0955293   ","SNK865                   ","3207                ","0998424   ","2023-10-06","10.10.23","2023-10-06","10.10.28","CARLOS    ","0955293-07  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: B041       To: A048      ",204      ,1      ,"2023-10-06","10.10.28",0      ,1.00       
"001859","0955293   ","SNK865                   ","3207                ","0998425   ","2023-10-06","10.10.36","2023-10-06","10.10.40","CARLOS    ","0955293-10  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A004       To: A048      ",204      ,1      ,"2023-10-06","10.10.40",0      ,1.00       
"001859","0955293   ","SNK865                   ","3207                ","0998426   ","2023-10-06","10.10.43","2023-10-06","10.10.47","CARLOS    ","0955293-09  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A004       To: A048      ",204      ,1      ,"2023-10-06","10.10.47",0      ,1.00       
"001859","0906244   ","HFS246                   ","3105                ","0318668   ","2023-10-06","10.06.07","2023-10-06","10.11.54","LAURA     ","0906244-16  ","Pick                          ",,"Sprout Organics Peach Oatmeal Coconut Milk and Pineapple 6+ Months 3.5 oz                           ","Sprout Foods, Inc             ","From: C067       To:           ",-6       ,2      ,"2023-10-06","10.06.07",1      ,3.00       
"001859","0906244   ","HFS246                   ","3105                ","0318668   ","2023-10-06","10.11.54","2023-10-06","10.12.02","LAURA     ","0906244-17  ","Pick                          ",,"Sprout Organics Peach Oatmeal Coconut Milk and Pineapple 6+ Months 3.5 oz                           ","Sprout Foods, Inc             ","From: C067       To:           ",-30      ,2      ,"2023-10-06","10.11.54",1      ,15.00      
"001859","0955291   ","SNK865                   ","3213                ","0998427   ","2023-10-06","10.12.57","2023-10-06","10.13.06","CARLOS    ","0955291-18  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A012       To: A041      ",204      ,1      ,"2023-10-06","10.13.06",0      ,1.00       
"001859","0955291   ","SNK865                   ","3213                ","0998428   ","2023-10-06","10.13.10","2023-10-06","10.13.14","CARLOS    ","0955291-17  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A012       To: A041      ",204      ,1      ,"2023-10-06","10.13.14",0      ,1.00       
"001859","0955291   ","SNK865                   ","3213                ","0998429   ","2023-10-06","10.13.16","2023-10-06","10.13.19","CARLOS    ","0955291-16  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A012       To: A041      ",204      ,1      ,"2023-10-06","10.13.19",0      ,1.00       
"001859","0955291   ","SNK865                   ","3213                ","0998430   ","2023-10-06","10.13.22","2023-10-06","10.13.26","CARLOS    ","0955291-15  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A012       To: A041      ",204      ,1      ,"2023-10-06","10.13.26",0      ,1.00       
"001859","0955291   ","SNK865                   ","3213                ","0998431   ","2023-10-06","10.13.28","2023-10-06","10.13.36","CARLOS    ","0955291-14  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A012       To: A041      ",204      ,1      ,"2023-10-06","10.13.36",0      ,1.00       
"001859","0955291   ","SNK865                   ","3213                ","0998432   ","2023-10-06","10.13.38","2023-10-06","10.13.40","CARLOS    ","0955291-13  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A012       To: A041      ",204      ,1      ,"2023-10-06","10.13.40",0      ,1.00       
"001859","0955291   ","SNK865                   ","3213                ","0998433   ","2023-10-06","10.14.01","2023-10-06","10.14.04","CARLOS    ","0955291-12  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A010       To: A041      ",204      ,1      ,"2023-10-06","10.14.04",0      ,1.00       
"001859","0917651   ","HFS215                   ","3136                ","0318801   ","2023-10-06","10.03.12","2023-10-06","10.14.12","LORENZO   ","0917651-10  ","Pick                          ",,"Sprout Organics Carrot Chickpeas Zucchini and Pear6+ Months 3.5 oz                                  ","Sprout Foods, Inc             ","From: C055       To:           ",-11      ,2      ,"2023-10-06","10.03.12",1      ,5.50       
"001859","0955291   ","SNK865                   ","3213                ","0998434   ","2023-10-06","10.14.14","2023-10-06","10.14.17","CARLOS    ","0955291-11  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A010       To: A041      ",204      ,1      ,"2023-10-06","10.14.17",0      ,1.00       
"001859","0955291   ","SNK865                   ","3213                ","0998435   ","2023-10-06","10.14.21","2023-10-06","10.14.23","CARLOS    ","0955291-10  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A010       To: A041      ",204      ,1      ,"2023-10-06","10.14.23",0      ,1.00       
"001859","0955291   ","SNK865                   ","3213                ","0998436   ","2023-10-06","10.14.25","2023-10-06","10.14.29","CARLOS    ","0955291-09  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A010       To: A041      ",204      ,1      ,"2023-10-06","10.14.29",0      ,1.00       
"001859","0955291   ","SNK865                   ","3213                ","0998437   ","2023-10-06","10.14.50","2023-10-06","10.14.52","CARLOS    ","0955291-03  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A002       To: A041      ",204      ,1      ,"2023-10-06","10.14.52",0      ,1.00       
"001859","0955291   ","SNK865                   ","3213                ","0998438   ","2023-10-06","10.14.54","2023-10-06","10.14.57","CARLOS    ","0955291-04  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A002       To: A041      ",204      ,1      ,"2023-10-06","10.14.57",0      ,1.00       
"001859","0960398   ","HFS228                   ","3171                ","0318802   ","2023-10-06","10.09.25","2023-10-06","10.14.59","ERICKA    ","0960398-13  ","Pick                          ",,"Sprout Organics Strawberry Pear and Banana 6+ Months 3.5 oz                                         ","Sprout Foods, Inc             ","From: C046       To:           ",-36      ,2      ,"2023-10-06","10.09.25",1      ,18.00      
"001859","0955291   ","SNK865                   ","3213                ","0998439   ","2023-10-06","10.15.00","2023-10-06","10.15.03","CARLOS    ","0955291-06  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A002       To: A041      ",204      ,1      ,"2023-10-06","10.15.03",0      ,1.00       
"001859","0955291   ","SNK865                   ","3213                ","0998440   ","2023-10-06","10.15.05","2023-10-06","10.15.07","CARLOS    ","0955291-05  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A002       To: A041      ",204      ,1      ,"2023-10-06","10.15.07",0      ,1.00       
"001859","0963935   ","TM439                    ","3132                ","0318803   ","2023-10-06","10.04.00","2023-10-06","10.15.11","CARLOSG   ","0963935-12  ","Pick                          ",,"Sprout Organics Toddler Meal Veggie Power Bowl 5 oz                                                 ","Sprout Foods, Inc             ","From: B023       To: STG033    ",-240     ,1      ,"2023-10-06","10.04.00",1      ,1.00       
"001859","0955291   ","SNK865                   ","3213                ","0998441   ","2023-10-06","10.15.10","2023-10-06","10.15.12","CARLOS    ","0955291-08  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A002       To: A041      ",204      ,1      ,"2023-10-06","10.15.12",0      ,1.00       
"001859","0955291   ","SNK865                   ","3213                ","0998442   ","2023-10-06","10.15.14","2023-10-06","10.15.16","CARLOS    ","0955291-07  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A002       To: A041      ",204      ,1      ,"2023-10-06","10.15.16",0      ,1.00       
"001859","0955291   ","SNK865                   ","3213                ","0998443   ","2023-10-06","10.15.21","2023-10-06","10.15.23","CARLOS    ","0955291-01  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A002       To: A041      ",204      ,1      ,"2023-10-06","10.15.23",0      ,1.00       
"001859","0963935   ","TM439                    ","3132                ","0318803   ","2023-10-06","10.15.18","2023-10-06","10.15.29","CARLOSG   ","0963935-11  ","Pick                          ",,"Sprout Organics Toddler Meal Veggie Power Bowl 5 oz                                                 ","Sprout Foods, Inc             ","From: B023       To: STG033    ",-240     ,1      ,"2023-10-06","10.15.18",1      ,1.00       
"001859","0955291   ","SNK865                   ","3213                ","0998444   ","2023-10-06","10.15.29","2023-10-06","10.15.31","CARLOS    ","0955291-19  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A002       To: A041      ",204      ,1      ,"2023-10-06","10.15.31",0      ,1.00       
"001859","0955291   ","SNK865                   ","3213                ","0998445   ","2023-10-06","10.15.35","2023-10-06","10.15.38","CARLOS    ","0955291-20  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A002       To: A041      ",9        ,1      ,"2023-10-06","10.15.38",0      ,1.00       
"001859","0917651   ","HFS215                   ","3136                ","0318801   ","2023-10-06","10.14.13","2023-10-06","10.15.41","LORENZO   ","0917651-01  ","Pick                          ",,"Sprout Organics Carrot Chickpeas Zucchini and Pear6+ Months 3.5 oz                                  ","Sprout Foods, Inc             ","From: C055       To:           ",-25      ,2      ,"2023-10-06","10.14.13",1      ,12.50      
"001859","0955291   ","SNK865                   ","3213                ","0998446   ","2023-10-06","10.15.40","2023-10-06","10.15.41","CARLOS    ","0955291-02  ","Move                          ",,"Sprout Organics CoComelon Snack Bar Banana 5 Bars 3.15 oz Each                                      ","Sprout Foods, Inc             ","From: A002       To: A041      ",204      ,1      ,"2023-10-06","10.15.41",0      ,1.00       
"001859","0963935   ","TM439                    ","3132                ","0318803   ","2023-10-06","10.15.35","2023-10-06","10.15.44","CARLOSG   ","0963935-09  ","Pick                          ",,"Sprout Organics Toddler Meal Veggie Power Bowl 5 oz                                                 ","Sprout Foods, Inc             ","From: B023       To: STG032    ",-240     ,1      ,"2023-10-06","10.15.35",1      ,1.00       
"001859","0909389   ","HFS176                   ","3110                ","0318756   ","2023-10-06","10.16.12","2023-10-06","10.16.29","ESTEPHANIE","0909389-04  ","Pick                          ",,"Sprout Organics Sweet Potato Apple and Spinach 6+ Months 3.5 oz                                     ","Sprout Foods, Inc             ","From: D041       To:           ",-1       ,2      ,"2023-10-06","10.16.12",1      ,.50        
"001861","0974325   ","5757011                  ","950692              ","0581759   ","2023-10-06","10.17.00","2023-10-06","10.17.00","cindysh   ","0974325-01  ","Putaway                       ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: D069       To: D069      ",1        ,1      ,"2023-10-06","10.17.00",0      ,1.00       
"001861","0974326   ","5757011                  ","950712              ","0581759   ","2023-10-06","10.17.32","2023-10-06","10.17.32","cindysh   ","0974326-01  ","Putaway                       ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: D069       To: D069      ",1        ,1      ,"2023-10-06","10.17.32",0      ,1.00       
"001859","0960398   ","HFS228                   ","3171                ","0318756   ","2023-10-06","10.16.30","2023-10-06","10.17.51","ESTEPHANIE","0960398-13  ","Pick                          ",,"Sprout Organics Strawberry Pear and Banana 6+ Months 3.5 oz                                         ","Sprout Foods, Inc             ","From: C046       To:           ",-1       ,2      ,"2023-10-06","10.16.30",1      ,.50        
"001861","0974342   ","5757011                  ","950722              ","0581759   ","2023-10-06","10.18.00","2023-10-06","10.18.00","cindysh   ","0974342-01  ","Putaway                       ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: D069       To: D069      ",1        ,1      ,"2023-10-06","10.18.00",0      ,1.00       
"001861","0974343   ","5757011                  ","950791              ","0581759   ","2023-10-06","10.18.34","2023-10-06","10.18.34","cindysh   ","0974343-01  ","Putaway                       ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: D069       To: D069      ",1        ,1      ,"2023-10-06","10.18.34",0      ,1.00       
"001861","0974344   ","5757011                  ","950792              ","0581759   ","2023-10-06","10.19.04","2023-10-06","10.19.04","cindysh   ","0974344-01  ","Putaway                       ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: D069       To: D069      ",1        ,1      ,"2023-10-06","10.19.04",0      ,1.00       
"001859","0917653   ","HFS426                   ","3137                ","0318756   ","2023-10-06","10.17.51","2023-10-06","10.19.13","ESTEPHANIE","0917653-19  ","Pick                          ",,"Sprout Organics Dairy-Free Smoothie Berry Grape Coconut Milk Veggies and Flax Seed 12+ Months       ","Sprout Foods, Inc             ","From: D015       To:           ",-1       ,2      ,"2023-10-06","10.17.51",1      ,.50        
"001859","0960398   ","HFS228                   ","3171                ","0318801   ","2023-10-06","10.15.41","2023-10-06","10.19.27","LORENZO   ","0960398-13  ","Pick                          ",,"Sprout Organics Strawberry Pear and Banana 6+ Months 3.5 oz                                         ","Sprout Foods, Inc             ","From: C046       To:           ",-36      ,2      ,"2023-10-06","10.15.41",1      ,18.00      
"001859","0926268   ","HFS229                   ","3150                ","0318802   ","2023-10-06","10.18.59","2023-10-06","10.19.31","ERICKA    ","0926268-17  ","Pick                          ",,"Sprout Organics Blueberry Banana and Oatmeal 6+ Months 3.5 oz                                       ","Sprout Foods, Inc             ","From: C036       To:           ",-41      ,2      ,"2023-10-06","10.18.59",1      ,20.50      
"001861","0974345   ","5757011                  ","950801              ","0581759   ","2023-10-06","10.19.38","2023-10-06","10.19.38","cindysh   ","0974345-01  ","Putaway                       ",,"Good Mat - Weight 1.75; Width 70.125; IKO                                                           ","IKO                           ","From: D069       To: D069      ",1        ,1      ,"2023-10-06","10.19.38",0      ,1.00       
